target,text,num_characters,num_words,num_sentences,transformed_text
1,sm ac blind date 4u rodds1 aberdeen unit kingdom check http sm blind date send hide,146,34,6,sm ac blind date 4u rodds1 aberdeen unit kingdom check http sm blind date send hide
0,yup remb think book,57,14,2,yup remb think book
0,jo ask u wana meet,26,8,1,jo ask u wana meet
0,lol ye friendship hang thread caus u wo buy stuff,71,17,2,lol ye friendship hang thread cau u wo buy stuff
1,themob check newest select content game tone gossip babe sport keep mobil fit funki text wap 82468,138,30,1,themob check newest select content game tone gossip babe sport keep mobil fit funki text wap 82468
0,garag key bookshelf,55,12,2,garag key bookshelf
0,today accept day u accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rpli mean enemi,156,27,2,today accept day u accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rpli mean enemi
1,think ur smart win week weekli quiz text play 85222 cs winnersclub po box 84 m26 3uz,134,33,4,think ur smart win week weekli quiz text play 85222 cs winnersclub po box 84 m26 3uz
0,say give call friend got money definit buy end week,119,27,1,say give call friend got money definit buy end week
0,hi way u 2day normal way real ur uniqu hope know u 4 rest mylif hope u find wot lost,142,41,3,hi way u 2day normal way real ur uniqu hope know u 4 rest mylif hope u find wot lost
0,made day great day,41,12,2,made day great day
0,advanc happi pongal,26,7,1,advanc happi pongal
0,hmmm guess go 4 kb n power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao,119,30,2,hmmm guess go 4 kb n power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao
0,realli dude friend afraid,46,12,1,realli dude friend afraid
1,decemb mobil entitl updat latest colour camera mobil free call mobil updat co free 08002986906,157,30,4,decemb mobil entitl updat latest colour camera mobil free call mobil updat co free 08002986906
0,coffe cake guess,23,6,1,coff cake guess
0,merri christma babe love ya kiss,51,13,1,merri christma babe love ya kiss
0,hey dont go watch x men lunch haha,62,15,1,hey dont go watch x men lunch haha
0,cud u tell ppl im gona b bit l8 co 2 buse hav gon past co full im still waitin 4 pete x,107,29,2,cud u tell ppl im gona b bit l8 co 2 buse hav gon past co full im still waitin 4 pete x
0,would great guild could meet bristol road somewher get touch weekend plan take flight good week,157,36,5,would great guild could meet bristol road somewh get touch weekend plan take flight good week
0,problem,30,8,2,problem
0,call messag miss call,32,7,1,call messag miss call
0,hi da today class,31,10,1,hi da today class
0,say good sign well know track record read women,79,20,1,say good sign well know track record read women
0,cool text park,32,8,1,cool text park
0,read text sent meant joke read light,86,23,3,read text sent meant joke read light
0,apo movi,22,7,1,apo movi
0,mayb could get book tomo return immedi someth,76,16,2,mayb could get book tomo return immedi someth
1,call germani 1 penc per minut call fix line via access number 0844 861 85 prepay direct access,128,28,4,call germani 1 penc per minut call fix line via access number 0844 861 85 prepay direct access
0,chanc might evapor soon violat privaci steal phone number employ paperwork cool pleas contact report supervisor,232,47,3,chanc might evapor soon violat privaci steal phone number employ paperwork cool plea contact report supervisor
1,valentin day special win quiz take partner trip lifetim send go 83600 rcvd,159,32,5,valentin day special win quiz take partner trip lifetim send go 83600 rcvd
0,home babe still,45,12,2,home babe still
0,cool come havent wine dine,57,13,2,cool come havent wine dine
0,sleep surf,26,5,1,sleep surf
0,sorri call later,22,6,1,sorri call later
0,u call right call hand phone,41,10,2,u call right call hand phone
0,ok great thanx lot,28,8,1,ok great thanx lot
0,take post come must 1000 text happi read one wiv hello carolin end favourit bless,151,35,5,take post come must 1000 text happi read one wiv hello carolin end favourit bless
0,u hide stranger,29,6,1,u hide stranger
0,interest like,34,8,1,interest like
0,sister clear two round birla soft yesterday,52,10,1,sister clear two round birla soft yesterday
0,gudnit tc practic go,33,7,1,gudnit tc practic go
0,di yiju ju saw ur mail case huim havent sent u num di num,85,24,4,di yiju ju saw ur mail case huim havent sent u num di num
0,one small prestig problem,31,6,1,one small prestig problem
1,fanci shag txt xxuk suzi txt cost per msg tnc websit x,111,25,6,fanci shag txt xxuk suzi txt cost per msg tnc websit x
0,check realli miss see jeremiah great month,78,17,3,check realli miss see jeremiah great month
0,nah ca help never iphon,50,13,1,nah ca help never iphon
0,car hour half go apeshit,63,17,1,car hour half go apeshit
0,today sorri ever angri ever misbehav hurt plz plz slap urself bcoz ur fault basic good,148,36,3,today sorri ever angri ever misbehav hurt plz plz slap urself bcoz ur fault basic good
0,yo guy ever figur much need alcohol jay tri figur much safe spend weed,129,29,2,yo guy ever figur much need alcohol jay tri figur much safe spend weed
0,lt gt ish minut 5 minut ago wtf,45,16,2,lt gt ish minut 5 minut ago wtf
0,thank say happi onam fine rememb met insur qatar insha ex tata aig join tissco tayseer,202,38,1,thank say happi onam fine rememb met insur qatar insha ex tata aig join tissco tayseer
1,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066 tnc,150,23,1,congratul ur award 500 cd voucher 125gift guarant free entri 2 100 wkli draw txt music 87066 tnc
1,ur current 500 pound maxim ur send cash 86688 cc 08708800282,148,24,2,ur current 500 pound maxim ur send cash 86688 cc 08708800282
0,actor work work even sleep late sinc unemploy moment alway sleep late unemploy everi day saturday,168,41,4,actor work work even sleep late sinc unemploy moment alway sleep late unemploy everi day saturday
0,hello got st long way cold keep post,85,21,4,hello got st long way cold keep post
0,ha ha cool cool chikku chikku,38,12,1,ha ha cool cool chikku chikku
0,oh ok prob,15,5,1,oh ok prob
0,check audrey statu right,31,6,1,check audrey statu right
0,busi tri finish new year look forward final meet,88,19,3,busi tri finish new year look forward final meet
0,good afternoon sunshin dawn day refresh happi aliv breath air smile think love alway,160,37,5,good afternoon sunshin dawn day refresh happi aliv breath air smile think love alway
0,well know z take care worri,50,14,2,well know z take care worri
1,xma offer latest motorola sonyericsson nokia free bluetooth doubl min 1000 txt orang call mobileupd8 08000839402,165,29,4,xma offer latest motorola sonyericsson nokia free bluetooth doubl min 1000 txt orang call mobileupd8 08000839402
1,discount code rp176781 stop messag repli stop custom servic 08717205546,129,19,4,discount code rp176781 stop messag repli stop custom servic 08717205546
0,wat uniform get,26,7,2,wat uniform get
0,cool text readi,31,8,1,cool text readi
0,hello boytoy geeee miss alreadi woke wish bed cuddl love,129,32,3,hello boytoy geeee miss alreadi woke wish bed cuddl love
0,spoil bed well,34,10,1,spoil bed well
0,go bath msg next lt gt min,54,18,1,go bath msg next lt gt min
0,cant keep talk peopl sure pay agre price pl tell want realli buy much will pay,162,38,2,cant keep talk peopl sure pay agr price pl tell want realli buy much pay
1,thank rington order refer t91 charg gbp 4 per week unsubscrib anytim call custom servic 09057039994,157,29,3,thank rington order refer t91 charg gbp 4 per week unsubscrib anytim call custom servic 09057039994
0,say happen,23,5,1,say happen
0,could seen recognis face,53,14,2,could seen recogni face
0,well lot thing happen lindsay new year sigh bar ptbo blue heron someth go,131,28,1,well lot thing happen lindsay new year sigh bar ptbo blue heron someth go
0,keep payasam rinu bring,36,7,1,keep payasam rinu bring
0,taught ranjith sir call sm like becau he verifi project prabu told today pa dont mistak,143,31,4,taught ranjith sir call sm like becau verifi project prabu told today pa dont mistak
0,guess worri must know way bodi repair quit sure worri take slow first test guid ovul relax noth said reason worri keep followin,300,70,6,guess worri must know way bodi repair quit sure worri take slow first test guid ovul relax noth said reason worri keep followin
0,yeah sure give coupl minut track wallet,59,13,1,yeah sure give coupl minut track wallet
0,hey leav big deal take care,42,14,2,hey leav big deal take care
0,hey late ah meet,41,11,1,hey late ah meet
1,doubl min txt 4 6month free bluetooth orang avail soni nokia motorola phone call mobileupd8 08000839402,149,25,3,doubl min txt 4 6month free bluetooth orang avail soni nokia motorola phone call mobileupd8 08000839402
0,took mr owl 3 lick,22,6,1,took mr owl 3 lick
0,custom place call,31,7,1,custom place call
0,mm time dont like fun,30,7,1,mm time dont like fun
1,4mth half price orang line rental latest camera phone 4 free phone 11mth call mobilesdirect free 08000938767 updat or2stoptxt,155,28,4,4mth half price orang line rental latest camera phone 4 free phone 11mth call mobilesdirect free 08000938767 updat or2stoptxt
0,yup lunch buffet u eat alreadi,47,11,1,yup lunch buffet u eat alreadi
0,huh late fr dinner,25,7,1,huh late fr dinner
0,hey sat go intro pilat kickbox,80,18,2,hey sat go intro pilat kickbox
0,morn ok,22,6,1,morn ok
0,ye think offic lap room think that last day didnt shut,115,30,3,ye think offic lap room think last day didnt shut
0,pick bout time go,56,13,2,pick bout time go
0,perform award calcul everi two current one month period,102,17,1,perform award calcul everi two current one month period
0,actual sleep still might u call back text gr8 rock si send u text wen wake,118,30,4,actual sleep still might u call back text gr8 rock si send u text wen wake
0,alway put busi put pictur ass facebook one open peopl ever met would think pictur room would hurt make feel violat,221,49,4,alway put busi put pictur ass facebook one open peopl ever met would think pictur room would hurt make feel violat
0,good even sir al salam happi grace god got offer tayseer tissco allah meet visitor india,204,39,1,good even sir al salam happi grace god got offer tayseer tissco allah meet visitor india
0,hmmm k want chang field quickli da wan na get system administr network administr,114,26,1,hmmm k want chang field quickli da wan na get system administr network administr
1,free rington text first 87131 poli text get 87131 true tone help 0845 2814032 16 1st free tone txt stop,158,35,3,free rington text first 87131 poli text get 87131 true tone help 0845 2814032 16 1st free tone txt stop
0,dear chechi talk,39,10,2,dear chechi talk
0,hair cream ship,36,8,1,hair cream ship
0,none happen til get though,48,10,1,none happen til get though
0,yep great loxahatche xma tree burn lt gt start hour,77,20,1,yep great loxahatch xma tree burn lt gt start hour
0,haha get use drive usf man know lot stoner,60,15,1,haha get use drive usf man know lot stoner
0,well slightli disastr class pm fav darl hope day coffe wld good ca stay late tomorrow time place alway,168,36,3,well slightli disastr class pm fav darl hope day coff wld good ca stay late tomorrow time place alway
0,hello good week fanci drink someth later,51,12,3,hello good week fanci drink someth later
0,headin toward busetop,22,3,1,headin toward busetop
0,messag text miss sender name miss number miss sent date miss miss u lot that everyth miss sent via,152,32,1,messag text miss sender name miss number miss sent date miss miss u lot everyth miss sent via
0,come room point iron plan weekend,75,17,1,come room point iron plan weekend
0,co want thing,30,8,1,co want thing
0,oki go yan jiu skip ard oso go cine den go mrt one blah blah blah,95,26,2,oki go yan jiu skip ard oso go cine den go mrt one blah blah blah
0,bring home wendi,24,5,1,bring home wendi
1,100 date servic cal l 09064012103 box334sk38ch,49,8,1,100 date servic cal l 09064012103 box334sk38ch
0,whatsup dont u want sleep,35,8,2,whatsup dont u want sleep
0,alright new goal,29,7,1,alright new goal
1,free entri weekli competit text word win 80086 18 c,107,21,2,free entri weekli competit text word win 80086 18 c
0,alright head minut text meet,66,17,1,alright head minut text meet
1,send logo 2 ur lover 2 name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ad 150p,159,34,3,send logo 2 ur lover 2 name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ad 150p
